log_id,production_date,shift,equipment_id,product_code,planned_quantity,actual_quantity,good_quantity,defect_quantity,planned_time_min,actual_operating_time_min,setup_time_min,operator_id
LOG-02732,2024-06-06,야간,EQ-C01,PRD-003,979,872,856.0,16,480,394.0,20.0,OP-005
LOG-02733,2024-06-06,야간,EQ-C02,PRD-002,544,542,529.0,13,480,408.1,15.0,OP-010
LOG-02734,2024-06-06,야간,EQ-C03,PRD-005,408,374,362.0,12,480,396.9,15.0,OP-018
LOG-02735,2024-06-06,야간,EQ-C04,PRD-006,1224,1199,1198.0,1,480,416.2,15.0,OP-015
LOG-02736,2024-06-07,주간,EQ-A01,PRD-001,816,664,655.0,9,480,393.1,20.0,OP-017
LOG-02737,2024-06-07,주간,EQ-A02,PRD-002,544,422,414.0,8,480,351.1,15.0,OP-006
LOG-02738,2024-06-07,주간,EQ-A03,PRD-004,699,541,526.0,15,480,354.4,15.0,OP-020
LOG-02739,2024-06-07,주간,EQ-A04,PRD-006,1224,914,904.0,10,480,350.6,40.0,OP-020
LOG-02740,2024-06-07,주간,EQ-B01,PRD-001,816,844,835.0,9,480,428.5,,OP-011
LOG-02741,2024-06-07,주간,EQ-B02,PRD-003,979,1036,1030.0,6,480,445.9,15.0,OP-003
LOG-02742,2024-06-07,주간,EQ-B03,PRD-005,408,391,384.0,7,480,400.2,25.0,OP-007
LOG-02743,2024-06-07,주간,EQ-B04,PRD-006,1224,1225,1220.0,5,480,408.5,30.0,OP-018
LOG-02744,2024-06-07,주간,EQ-C01,PRD-001,816,677,664.0,13,480,386.7,20.0,OP-020
LOG-02745,2024-06-07,주간,EQ-C02,PRD-002,544,515,505.0,10,480,413.2,25.0,OP-011
LOG-02746,2024-06-07,주간,EQ-C03,PRD-005,408,366,359.0,7,480,402.0,25.0,OP-011
LOG-02747,2024-06-07,주간,EQ-C04,PRD-003,979,957,944.0,13,480,416.0,,OP-004
LOG-02748,2024-06-07,야간,EQ-A01,PRD-003,979,779,770.0,9,480,360.7,25.0,OP-003
LOG-02749,2024-06-07,야간,EQ-A02,PRD-001,816,731,721.0,10,480,411.3,15.0,OP-005
LOG-02750,2024-06-07,야간,EQ-A03,PRD-004,699,475,458.0,17,480,302.2,20.0,OP-002
LOG-02751,2024-06-07,야간,EQ-A04,PRD-003,979,899,894.0,5,480,419.8,15.0,OP-004
LOG-02752,2024-06-07,야간,EQ-B01,PRD-002,544,518,507.0,11,480,406.8,25.0,OP-007
LOG-02753,2024-06-07,야간,EQ-B02,PRD-001,816,873,868.0,5,480,458.7,15.0,OP-002
LOG-02754,2024-06-07,야간,EQ-B03,PRD-005,408,447,438.0,9,480,449.9,20.0,OP-016
LOG-02755,2024-06-07,야간,EQ-B04,PRD-006,1224,1178,1162.0,16,480,406.2,20.0,OP-002
LOG-02756,2024-06-07,야간,EQ-C01,PRD-002,544,439,430.0,9,480,348.2,40.0,OP-008
LOG-02757,2024-06-07,야간,EQ-C02,PRD-003,979,852,845.0,7,480,380.5,25.0,OP-003
LOG-02758,2024-06-07,야간,EQ-C03,PRD-004,699,547,534.0,13,480,376.2,30.0,OP-007
LOG-02759,2024-06-07,야간,EQ-C04,PRD-006,1224,1171,1156.0,15,480,393.7,20.0,OP-003
LOG-02760,2024-06-08,주간,EQ-A01,PRD-002,544,510,496.0,14,480,418.6,25.0,OP-002
LOG-02761,2024-06-08,주간,EQ-A02,PRD-002,544,456,447.0,9,480,386.3,20.0,OP-018
LOG-02762,2024-06-08,주간,EQ-A03,PRD-005,408,304,296.0,8,480,360.4,15.0,OP-012
LOG-02763,2024-06-08,주간,EQ-A04,PRD-003,979,841,832.0,9,480,382.4,15.0,OP-020
LOG-02764,2024-06-08,주간,EQ-B01,PRD-002,544,555,552.0,3,480,445.0,20.0,OP-017
LOG-02765,2024-06-08,주간,EQ-B02,PRD-001,816,749,739.0,10,480,401.5,30.0,OP-003
LOG-02766,2024-06-08,주간,EQ-B04,PRD-006,1224,1262,1261.0,1,480,429.9,40.0,OP-003
LOG-02767,2024-06-08,주간,EQ-C01,PRD-001,816,788,782.0,6,480,411.8,20.0,OP-017
LOG-02768,2024-06-08,주간,EQ-C02,PRD-001,816,755,749.0,6,480,401.7,15.0,OP-004
LOG-02769,2024-06-08,주간,EQ-C03,PRD-004,699,626,612.0,14,480,413.9,30.0,OP-018
LOG-02770,2024-06-08,주간,EQ-C04,PRD-006,1224,1262,1249.0,13,480,434.7,30.0,OP-007
LOG-02771,2024-06-10,주간,EQ-A01,PRD-001,816,619,609.0,10,480,370.9,20.0,OP-017
LOG-02772,2024-06-10,주간,EQ-A03,PRD-004,699,532,515.0,17,480,338.5,20.0,OP-019
LOG-02773,2024-06-10,주간,EQ-A04,PRD-003,979,794,786.0,8,480,367.5,25.0,OP-018
LOG-02774,2024-06-10,주간,EQ-B01,PRD-003,979,1063,1061.0,2,480,449.6,15.0,OP-018
LOG-02775,2024-06-10,주간,EQ-B02,PRD-002,544,529,522.0,7,480,397.3,20.0,OP-004
LOG-02776,2024-06-10,주간,EQ-B03,PRD-005,408,396,386.0,10,480,409.4,20.0,OP-015
LOG-02777,2024-06-10,주간,EQ-B04,PRD-006,1224,1313,1303.0,10,480,460.2,15.0,OP-004
LOG-02778,2024-06-10,주간,EQ-C01,PRD-001,816,770,760.0,10,480,392.6,30.0,OP-006
LOG-02779,2024-06-10,주간,EQ-C02,PRD-003,979,968,962.0,6,480,441.2,20.0,OP-013
LOG-02780,2024-06-10,주간,EQ-C03,PRD-005,408,350,342.0,8,480,401.7,40.0,OP-006
LOG-02781,2024-06-10,주간,EQ-C04,PRD-006,1224,1041,1030.0,11,480,,20.0,OP-012
LOG-02782,2024-06-10,야간,EQ-A01,PRD-002,544,424,415.0,9,480,362.0,40.0,OP-018
LOG-02783,2024-06-10,야간,EQ-A02,PRD-002,544,450,436.0,14,480,383.8,20.0,OP-012
LOG-02784,2024-06-10,야간,EQ-A03,PRD-005,408,329,316.0,13,480,337.3,20.0,OP-014
LOG-02785,2024-06-10,야간,EQ-A04,PRD-006,1224,927,,8,480,347.0,30.0,OP-020
LOG-02786,2024-06-10,야간,EQ-B01,PRD-001,816,865,852.0,13,480,435.0,25.0,OP-019
LOG-02787,2024-06-10,야간,EQ-B02,PRD-003,979,1001,1000.0,1,480,441.9,20.0,OP-007
LOG-02788,2024-06-10,야간,EQ-B03,PRD-005,408,393,383.0,10,480,393.9,30.0,OP-018
LOG-02789,2024-06-10,야간,EQ-B04,PRD-006,1224,1297,1291.0,6,480,436.3,15.0,OP-012
LOG-02790,2024-06-10,야간,EQ-C01,PRD-002,544,487,476.0,11,480,375.3,30.0,OP-015
LOG-02791,2024-06-10,야간,EQ-C02,PRD-002,544,508,499.0,9,480,390.0,40.0,OP-001
LOG-02792,2024-06-10,야간,EQ-C03,PRD-004,699,648,634.0,14,480,396.1,30.0,OP-010
LOG-02793,2024-06-10,야간,EQ-C04,PRD-003,979,921,907.0,14,480,384.9,15.0,OP-017
LOG-02794,2024-06-11,주간,EQ-A01,PRD-001,816,721,708.0,13,480,399.9,20.0,OP-010
LOG-02795,2024-06-11,주간,EQ-A02,PRD-001,816,679,674.0,5,480,381.0,20.0,OP-010
LOG-02796,2024-06-11,주간,EQ-A03,PRD-004,699,569,555.0,14,480,361.3,20.0,OP-007
LOG-02797,2024-06-11,주간,EQ-A04,PRD-006,1224,1183,1167.0,16,480,416.5,15.0,OP-001
LOG-02798,2024-06-11,주간,EQ-B01,PRD-003,979,916,915.0,1,480,420.4,20.0,OP-009
LOG-02799,2024-06-11,주간,EQ-B02,PRD-003,979,970,966.0,4,480,425.7,25.0,OP-017
LOG-02800,2024-06-11,주간,EQ-B03,PRD-004,699,637,629.0,8,480,385.0,30.0,OP-004
LOG-02801,2024-06-11,주간,EQ-B04,PRD-003,979,954,948.0,6,480,403.9,25.0,OP-015
LOG-02802,2024-06-11,주간,EQ-C01,PRD-002,544,467,458.0,9,480,374.8,15.0,OP-005
LOG-02803,2024-06-11,주간,EQ-C02,PRD-001,816,775,765.0,10,480,417.1,20.0,OP-009
LOG-02804,2024-06-11,주간,EQ-C03,PRD-005,408,404,394.0,10,480,411.3,,OP-019
LOG-02805,2024-06-11,주간,EQ-C04,PRD-003,979,989,973.0,16,480,,25.0,OP-008
LOG-02806,2024-06-11,야간,EQ-A01,PRD-002,544,445,432.0,13,480,372.7,30.0,OP-010
LOG-02807,2024-06-11,야간,EQ-A02,PRD-001,816,678,661.0,17,480,387.1,30.0,OP-019
LOG-02808,2024-06-11,야간,EQ-A03,PRD-005,408,314,303.0,11,480,347.2,20.0,OP-019
LOG-02809,2024-06-11,야간,EQ-A04,PRD-003,979,786,,4,480,373.6,40.0,OP-003
LOG-02810,2024-06-11,야간,EQ-B01,PRD-003,979,1094,1069.0,25,480,456.2,15.0,OP-011
LOG-02811,2024-06-11,야간,EQ-B02,PRD-002,544,539,531.0,8,480,433.2,20.0,OP-006
LOG-02812,2024-06-11,야간,EQ-B03,PRD-005,408,400,393.0,7,480,420.0,15.0,OP-019
LOG-02813,2024-06-11,야간,EQ-B04,PRD-003,979,910,906.0,4,480,401.7,20.0,OP-020
LOG-02814,2024-06-11,야간,EQ-C01,PRD-003,979,886,878.0,8,480,401.4,30.0,OP-010
LOG-02815,2024-06-11,야간,EQ-C02,PRD-001,816,692,688.0,4,480,396.8,40.0,OP-019
LOG-02816,2024-06-11,야간,EQ-C03,PRD-005,408,333,322.0,11,480,356.6,40.0,OP-003
LOG-02817,2024-06-11,야간,EQ-C04,PRD-003,979,861,852.0,9,480,371.6,30.0,OP-011
LOG-02818,2024-06-12,주간,EQ-A01,PRD-002,544,440,433.0,7,480,364.4,30.0,OP-014
LOG-02819,2024-06-12,주간,EQ-A02,PRD-002,544,518,510.0,8,480,429.3,15.0,OP-004
LOG-02820,2024-06-12,주간,EQ-A03,PRD-004,699,561,546.0,15,480,363.6,15.0,OP-020
LOG-02821,2024-06-12,주간,EQ-A04,PRD-003,979,840,828.0,12,480,371.0,15.0,OP-013
LOG-02822,2024-06-12,주간,EQ-B02,PRD-001,816,786,785.0,1,480,413.7,30.0,OP-010
LOG-02823,2024-06-12,주간,EQ-B03,PRD-004,699,745,737.0,8,480,437.3,15.0,OP-011
LOG-02824,2024-06-12,주간,EQ-B04,PRD-003,979,1051,1042.0,9,480,440.2,15.0,OP-011
LOG-02825,2024-06-12,주간,EQ-C01,PRD-003,979,819,812.0,7,480,376.2,40.0,OP-008
LOG-02826,2024-06-12,주간,EQ-C02,PRD-001,816,855,840.0,15,480,444.2,20.0,OP-002
LOG-02827,2024-06-12,주간,EQ-C03,PRD-005,408,421,409.0,12,480,439.2,30.0,OP-015
LOG-02828,2024-06-12,주간,EQ-C04,PRD-003,979,886,869.0,17,480,398.8,15.0,OP-008
LOG-02829,2024-06-12,야간,EQ-A01,PRD-002,544,472,457.0,15,480,391.9,15.0,OP-010
LOG-02830,2024-06-12,야간,EQ-A03,PRD-005,408,294,282.0,12,480,331.6,15.0,OP-005
LOG-02831,2024-06-12,야간,EQ-B01,PRD-001,816,800,796.0,4,480,460.2,15.0,OP-011
LOG-02832,2024-06-12,야간,EQ-B02,PRD-001,816,785,781.0,4,480,424.7,25.0,OP-016
LOG-02833,2024-06-12,야간,EQ-B03,PRD-004,699,666,653.0,13,480,433.1,15.0,OP-018
LOG-02834,2024-06-12,야간,EQ-B04,PRD-006,1224,1310,1293.0,17,480,445.2,30.0,OP-009
LOG-02835,2024-06-12,야간,EQ-C01,PRD-001,816,780,767.0,13,480,413.9,15.0,OP-013
LOG-02836,2024-06-12,야간,EQ-C02,PRD-003,979,902,892.0,10,480,413.3,15.0,OP-014
LOG-02837,2024-06-12,야간,EQ-C03,PRD-004,699,637,621.0,16,480,405.8,20.0,OP-005
LOG-02838,2024-06-12,야간,EQ-C04,PRD-006,1224,1149,1140.0,9,480,383.0,40.0,OP-018
LOG-02839,2024-06-13,주간,EQ-A01,PRD-001,816,675,661.0,14,480,375.6,30.0,OP-016
LOG-02840,2024-06-13,주간,EQ-A02,PRD-002,544,449,440.0,9,480,379.4,15.0,OP-019
LOG-02841,2024-06-13,주간,EQ-A03,PRD-004,699,478,464.0,14,480,319.1,25.0,OP-018
LOG-02842,2024-06-13,주간,EQ-A04,PRD-003,979,815,808.0,7,480,394.5,15.0,OP-008
LOG-02843,2024-06-13,주간,EQ-B01,PRD-001,816,822,809.0,13,480,411.3,25.0,OP-009
LOG-02844,2024-06-13,주간,EQ-B02,PRD-002,544,572,569.0,3,480,460.2,15.0,OP-011
LOG-02845,2024-06-13,주간,EQ-B03,PRD-004,699,776,763.0,13,480,454.5,20.0,OP-004
LOG-02846,2024-06-13,주간,EQ-C01,PRD-003,979,1011,1010.0,1,480,432.1,15.0,OP-014
LOG-02847,2024-06-13,주간,EQ-C02,PRD-002,544,524,514.0,10,480,419.3,30.0,OP-012
LOG-02848,2024-06-13,주간,EQ-C03,PRD-005,408,351,341.0,10,480,415.9,20.0,OP-007
LOG-02849,2024-06-13,주간,EQ-C04,PRD-006,1224,1166,1141.0,25,480,432.0,15.0,OP-012
LOG-02850,2024-06-13,야간,EQ-A01,PRD-003,979,882,876.0,6,480,390.4,40.0,OP-001
LOG-02851,2024-06-13,야간,EQ-A02,PRD-002,544,455,443.0,12,480,411.3,20.0,OP-006
LOG-02852,2024-06-13,야간,EQ-A03,PRD-005,408,281,269.0,12,480,311.8,20.0,OP-020
LOG-02853,2024-06-13,야간,EQ-A04,PRD-006,1224,843,835.0,8,480,336.8,15.0,OP-020
LOG-02854,2024-06-13,야간,EQ-B01,PRD-001,816,870,862.0,8,480,435.4,15.0,OP-015
LOG-02855,2024-06-13,야간,EQ-B02,PRD-001,816,901,883.0,18,480,460.2,15.0,OP-008
LOG-02856,2024-06-13,야간,EQ-B03,PRD-004,699,765,744.0,21,480,446.8,15.0,OP-012
LOG-02857,2024-06-13,야간,EQ-B04,PRD-003,979,1079,1060.0,19,480,450.7,20.0,OP-003
LOG-02858,2024-06-13,야간,EQ-C01,PRD-001,816,752,,10,480,419.0,15.0,OP-002
LOG-02859,2024-06-14,주간,EQ-A01,PRD-001,816,633,620.0,13,480,346.6,25.0,OP-020
LOG-02860,2024-06-14,주간,EQ-A02,PRD-001,816,660,650.0,10,480,380.4,15.0,OP-010
LOG-02861,2024-06-14,주간,EQ-A03,PRD-004,699,529,511.0,18,480,342.5,20.0,OP-011
LOG-02862,2024-06-14,주간,EQ-B01,PRD-003,979,1002,992.0,10,480,417.8,30.0,OP-004
LOG-02863,2024-06-14,주간,EQ-B02,PRD-002,544,600,592.0,8,480,460.2,15.0,OP-015
LOG-02864,2024-06-14,주간,EQ-B04,PRD-006,1224,1118,1115.0,3,480,403.6,20.0,OP-001
LOG-02865,2024-06-14,주간,EQ-C01,PRD-002,544,479,467.0,12,480,402.8,20.0,OP-007
LOG-02866,2024-06-14,주간,EQ-C03,PRD-004,699,636,625.0,11,480,,20.0,OP-007
LOG-02867,2024-06-14,주간,EQ-C04,PRD-006,1224,1133,1127.0,6,480,397.3,15.0,OP-018
LOG-02868,2024-06-14,야간,EQ-A01,PRD-002,544,432,421.0,11,480,371.0,15.0,OP-020
LOG-02869,2024-06-14,야간,EQ-A02,PRD-003,979,684,682.0,2,480,311.6,15.0,OP-005
LOG-02870,2024-06-14,야간,EQ-A03,PRD-004,699,555,539.0,16,480,341.8,30.0,OP-013
LOG-02871,2024-06-14,야간,EQ-A04,PRD-003,979,731,727.0,4,480,344.8,20.0,OP-009
LOG-02872,2024-06-14,야간,EQ-B01,PRD-001,816,754,752.0,2,480,399.4,20.0,OP-002
LOG-02873,2024-06-14,야간,EQ-B02,PRD-002,544,612,603.0,9,480,460.2,15.0,OP-007
LOG-02874,2024-06-14,야간,EQ-B03,PRD-005,408,397,387.0,10,480,427.9,15.0,OP-002
LOG-02875,2024-06-14,야간,EQ-B04,PRD-006,1224,1124,1114.0,10,480,412.5,30.0,OP-001
LOG-02876,2024-06-14,야간,EQ-C01,PRD-001,816,719,708.0,11,480,385.1,25.0,OP-013
LOG-02877,2024-06-14,야간,EQ-C02,PRD-003,979,857,844.0,13,480,372.1,30.0,OP-009
LOG-02878,2024-06-14,야간,EQ-C03,PRD-005,408,380,369.0,11,480,390.0,15.0,OP-004
LOG-02879,2024-06-15,주간,EQ-A01,PRD-001,816,736,725.0,11,480,399.7,30.0,OP-010
LOG-02880,2024-06-15,주간,EQ-A02,PRD-003,979,800,795.0,5,480,364.3,20.0,OP-013
LOG-02881,2024-06-15,주간,EQ-A03,PRD-004,699,555,536.0,19,480,354.5,15.0,OP-013
LOG-02882,2024-06-15,주간,EQ-B01,PRD-003,979,957,956.0,1,480,440.8,15.0,OP-004
LOG-02883,2024-06-15,주간,EQ-B04,PRD-006,1224,1327,1322.0,5,480,455.2,20.0,OP-016
LOG-02884,2024-06-15,주간,EQ-C03,PRD-004,699,626,614.0,12,480,439.0,15.0,OP-006
LOG-02885,2024-06-15,주간,EQ-C04,PRD-003,979,972,968.0,4,480,435.9,20.0,OP-017
LOG-02886,2024-06-17,주간,EQ-A01,PRD-002,544,497,484.0,13,480,414.6,20.0,OP-018
LOG-02887,2024-06-17,주간,EQ-A02,PRD-003,979,961,953.0,8,480,427.5,20.0,OP-001
LOG-02888,2024-06-17,주간,EQ-A03,PRD-004,699,505,488.0,17,480,314.9,30.0,OP-008
LOG-02889,2024-06-17,주간,EQ-A04,PRD-006,1224,1022,1009.0,13,480,402.5,20.0,OP-011
LOG-02890,2024-06-17,주간,EQ-B01,PRD-002,544,519,512.0,7,480,409.3,40.0,OP-013
LOG-02891,2024-06-17,주간,EQ-B02,PRD-003,979,1092,1087.0,5,480,455.2,20.0,OP-006
LOG-02892,2024-06-17,주간,EQ-B03,PRD-004,699,705,691.0,14,480,435.5,20.0,OP-012
LOG-02893,2024-06-17,주간,EQ-B04,PRD-006,1224,1207,1190.0,17,480,453.9,15.0,OP-012
LOG-02894,2024-06-17,주간,EQ-C01,PRD-003,979,921,920.0,1,480,399.3,40.0,OP-010
LOG-02895,2024-06-17,주간,EQ-C02,PRD-001,816,753,745.0,8,480,418.5,20.0,OP-017
LOG-02896,2024-06-17,주간,EQ-C04,PRD-006,1224,1109,1103.0,6,480,405.7,30.0,OP-002
LOG-02897,2024-06-17,야간,EQ-A01,PRD-003,979,844,831.0,13,480,392.7,20.0,OP-009
LOG-02898,2024-06-17,야간,EQ-A03,PRD-005,408,330,316.0,14,480,350.6,30.0,OP-001
LOG-02899,2024-06-17,야간,EQ-A04,PRD-006,1224,999,989.0,10,480,374.6,20.0,OP-008
LOG-02900,2024-06-17,야간,EQ-B01,PRD-001,816,755,751.0,4,480,419.7,20.0,OP-011
LOG-02901,2024-06-17,야간,EQ-B03,PRD-005,408,388,379.0,9,480,425.9,15.0,OP-005
LOG-02902,2024-06-17,야간,EQ-B04,PRD-003,979,1022,1018.0,4,480,432.0,20.0,OP-013
LOG-02903,2024-06-17,야간,EQ-C02,PRD-003,979,950,932.0,18,480,438.5,,OP-020
LOG-02904,2024-06-17,야간,EQ-C03,PRD-004,699,641,628.0,13,480,406.6,20.0,OP-014
LOG-02905,2024-06-17,야간,EQ-C04,PRD-003,979,918,911.0,7,480,411.5,15.0,OP-019
LOG-02906,2024-06-18,주간,EQ-A01,PRD-001,816,670,661.0,9,480,,25.0,OP-014
LOG-02907,2024-06-18,주간,EQ-A02,PRD-002,544,474,461.0,13,480,403.5,15.0,OP-020
LOG-02908,2024-06-18,주간,EQ-A04,PRD-006,1224,974,968.0,6,480,360.3,15.0,OP-015
LOG-02909,2024-06-18,주간,EQ-B01,PRD-003,979,1004,1000.0,4,480,418.4,20.0,OP-005
LOG-02910,2024-06-18,주간,EQ-B02,PRD-001,816,835,822.0,13,480,434.3,15.0,OP-005
LOG-02911,2024-06-18,주간,EQ-B03,PRD-004,699,677,666.0,11,480,409.1,25.0,OP-005
LOG-02912,2024-06-18,주간,EQ-B04,PRD-006,1224,1101,,1,480,392.9,30.0,OP-017
LOG-02913,2024-06-18,주간,EQ-C01,PRD-001,816,797,783.0,14,480,422.3,15.0,OP-014
LOG-02914,2024-06-18,주간,EQ-C02,PRD-001,816,824,818.0,6,480,433.4,15.0,OP-019
LOG-02915,2024-06-18,주간,EQ-C03,PRD-004,699,681,665.0,16,480,419.9,15.0,OP-011
LOG-02916,2024-06-18,주간,EQ-C04,PRD-003,979,820,813.0,7,480,383.6,30.0,OP-018
LOG-02917,2024-06-18,야간,EQ-A01,PRD-003,979,834,830.0,4,480,350.3,30.0,OP-004
LOG-02918,2024-06-18,야간,EQ-A02,PRD-001,816,700,685.0,15,480,389.5,25.0,OP-011
LOG-02919,2024-06-18,야간,EQ-A03,PRD-004,699,579,563.0,16,480,376.2,20.0,OP-001
LOG-02920,2024-06-18,야간,EQ-A04,PRD-006,1224,1071,1054.0,17,480,390.7,20.0,OP-014
LOG-02921,2024-06-18,야간,EQ-B01,PRD-002,544,519,509.0,10,480,412.8,25.0,OP-010
LOG-02922,2024-06-18,야간,EQ-B03,PRD-005,408,394,385.0,9,480,423.3,30.0,OP-009
LOG-02923,2024-06-18,야간,EQ-B04,PRD-003,979,1032,1026.0,6,480,445.2,,OP-007
LOG-02924,2024-06-18,야간,EQ-C02,PRD-001,816,724,713.0,11,480,398.8,30.0,OP-005
LOG-02925,2024-06-18,야간,EQ-C03,PRD-004,699,751,731.0,20,480,454.3,15.0,OP-001
LOG-02926,2024-06-18,야간,EQ-C04,PRD-006,1224,1019,1015.0,4,480,406.7,30.0,OP-020
LOG-02927,2024-06-19,주간,EQ-A01,PRD-003,979,811,807.0,4,480,380.6,20.0,OP-020
LOG-02928,2024-06-19,주간,EQ-A02,PRD-001,816,649,636.0,13,480,375.0,25.0,OP-020
LOG-02929,2024-06-19,주간,EQ-A03,PRD-004,699,507,497.0,10,480,311.4,40.0,OP-008
LOG-02930,2024-06-19,주간,EQ-A04,PRD-003,979,865,860.0,5,480,403.9,20.0,OP-012
LOG-02931,2024-06-19,주간,EQ-B01,PRD-001,816,893,876.0,17,480,448.3,20.0,OP-016
LOG-02932,2024-06-19,주간,EQ-B02,PRD-001,816,874,862.0,12,480,437.3,15.0,OP-017
LOG-02933,2024-06-19,주간,EQ-B03,PRD-005,408,446,437.0,9,480,450.2,25.0,OP-012
LOG-02934,2024-06-19,주간,EQ-B04,PRD-003,979,218,216.0,2,480,455.2,,OP-013
LOG-02935,2024-06-19,주간,EQ-C01,PRD-002,544,492,480.0,12,480,435.5,25.0,OP-016
LOG-02936,2024-06-19,주간,EQ-C03,PRD-004,699,700,685.0,15,480,431.9,20.0,OP-006
LOG-02937,2024-06-19,주간,EQ-C04,PRD-003,979,865,861.0,4,480,392.9,15.0,OP-008
LOG-02938,2024-06-19,야간,EQ-A01,PRD-001,816,727,707.0,20,480,419.8,20.0,OP-014
LOG-02939,2024-06-19,야간,EQ-A02,PRD-001,816,623,611.0,12,480,369.0,25.0,OP-009
LOG-02940,2024-06-19,야간,EQ-A03,PRD-005,408,303,291.0,12,480,328.4,15.0,OP-008
LOG-02941,2024-06-19,야간,EQ-A04,PRD-003,979,820,803.0,17,480,356.7,20.0,OP-007
LOG-02942,2024-06-19,야간,EQ-B01,PRD-001,816,864,844.0,20,480,436.8,25.0,OP-006
LOG-02943,2024-06-19,야간,EQ-B02,PRD-002,544,540,535.0,5,480,418.4,15.0,OP-020
LOG-02944,2024-06-19,야간,EQ-B03,PRD-005,408,379,373.0,6,480,393.1,30.0,OP-011
LOG-02945,2024-06-19,야간,EQ-B04,PRD-006,1224,1328,1325.0,3,480,458.5,15.0,OP-008
LOG-02946,2024-06-19,야간,EQ-C01,PRD-002,544,507,497.0,10,480,417.3,15.0,OP-013
LOG-02947,2024-06-19,야간,EQ-C02,PRD-001,816,707,694.0,13,480,370.2,40.0,OP-020
LOG-02948,2024-06-19,야간,EQ-C03,PRD-005,408,320,311.0,9,480,366.1,40.0,OP-011
LOG-02949,2024-06-19,야간,EQ-C04,PRD-006,1224,1167,1149.0,18,480,407.4,15.0,OP-020
LOG-02950,2024-06-20,주간,EQ-A01,PRD-003,979,811,798.0,13,480,375.2,20.0,OP-019
LOG-02951,2024-06-20,주간,EQ-A02,PRD-003,979,840,825.0,15,480,363.4,20.0,OP-018
LOG-02952,2024-06-20,주간,EQ-A03,PRD-004,699,499,486.0,13,480,311.6,20.0,OP-017
LOG-02953,2024-06-20,주간,EQ-A04,PRD-003,979,848,835.0,13,480,389.0,15.0,OP-015
LOG-02954,2024-06-20,주간,EQ-B02,PRD-002,544,537,,6,480,407.0,30.0,OP-002
LOG-02955,2024-06-20,주간,EQ-B03,PRD-004,699,727,709.0,18,480,458.5,15.0,OP-017
LOG-02956,2024-06-20,주간,EQ-B04,PRD-006,1224,1213,1197.0,16,480,404.4,25.0,OP-002
LOG-02957,2024-06-20,주간,EQ-C01,PRD-003,979,891,877.0,14,480,,20.0,OP-013
LOG-02958,2024-06-20,주간,EQ-C02,PRD-003,979,996,976.0,20,480,448.2,20.0,OP-002
LOG-02959,2024-06-20,주간,EQ-C03,PRD-004,699,762,744.0,18,480,447.6,20.0,OP-010
LOG-02960,2024-06-20,주간,EQ-C04,PRD-006,1224,1113,1106.0,7,480,419.1,,OP-013
LOG-02961,2024-06-20,야간,EQ-A02,PRD-002,544,453,440.0,13,480,378.2,25.0,OP-010
LOG-02962,2024-06-20,야간,EQ-A03,PRD-005,408,333,319.0,14,480,367.1,15.0,OP-006
LOG-02963,2024-06-20,야간,EQ-A04,PRD-006,1224,1038,1025.0,13,480,391.6,30.0,OP-010
LOG-02964,2024-06-20,야간,EQ-B01,PRD-003,979,972,971.0,1,480,405.1,15.0,OP-002
LOG-02965,2024-06-20,야간,EQ-B02,PRD-003,979,1021,1011.0,10,480,437.2,30.0,OP-017
LOG-02966,2024-06-20,야간,EQ-B03,PRD-004,699,714,693.0,21,480,434.3,20.0,OP-015
LOG-02967,2024-06-20,야간,EQ-B04,PRD-006,1224,1233,1227.0,6,480,415.1,15.0,OP-003
LOG-02968,2024-06-20,야간,EQ-C02,PRD-003,979,931,929.0,2,480,418.3,15.0,OP-017
LOG-02969,2024-06-20,야간,EQ-C03,PRD-004,699,678,655.0,23,480,422.7,,OP-006
LOG-02970,2024-06-20,야간,EQ-C04,PRD-003,979,1022,1012.0,10,480,450.2,25.0,OP-013
LOG-02971,2024-06-21,주간,EQ-A01,PRD-002,544,501,490.0,11,480,407.7,15.0,OP-011
LOG-02972,2024-06-21,주간,EQ-A02,PRD-002,544,426,413.0,13,480,346.9,25.0,OP-001
LOG-02973,2024-06-21,주간,EQ-A03,PRD-004,699,514,495.0,19,480,349.8,25.0,OP-015
LOG-02974,2024-06-21,주간,EQ-A04,PRD-003,979,796,785.0,11,480,353.5,30.0,OP-015
LOG-02975,2024-06-21,주간,EQ-B01,PRD-001,816,786,781.0,5,480,433.9,40.0,OP-009
LOG-02976,2024-06-21,주간,EQ-B02,PRD-002,544,524,520.0,4,480,416.3,15.0,OP-006
LOG-02977,2024-06-21,주간,EQ-B03,PRD-004,699,768,759.0,9,480,451.6,15.0,OP-003
LOG-02978,2024-06-21,주간,EQ-B04,PRD-003,979,905,903.0,2,480,377.1,15.0,OP-015
LOG-02979,2024-06-21,주간,EQ-C01,PRD-003,979,884,876.0,8,480,396.3,30.0,OP-012
LOG-02980,2024-06-21,주간,EQ-C02,PRD-001,816,816,806.0,10,480,449.0,20.0,OP-017
LOG-02981,2024-06-21,주간,EQ-C04,PRD-006,1224,1104,1094.0,10,480,393.1,30.0,OP-017
LOG-02982,2024-06-21,야간,EQ-A01,PRD-003,979,833,816.0,17,480,371.7,20.0,OP-006
