operation_id,equipment_id,start_time,end_time,operation_status,stop_reason,stop_category,operator_id,notes,created_at
2925,INJ-002,2024-03-21 16:31:45,2024-03-21 17:41:12,RUNNING,,,OP001,,2026-01-30 00:43:53
2926,INJ-002,2024-03-21 17:45:12,2024-03-21 19:24:37,RUNNING,,,OP001,,2026-01-30 00:43:53
2927,PRESS-001,2024-03-21 08:00:00,2024-03-21 08:45:54,SETUP,조정 작업,계획정지,OP003,,2026-01-30 00:43:53
2928,PRESS-001,2024-03-21 08:52:54,2024-03-21 11:21:30,RUNNING,,,OP003,,2026-01-30 00:43:53
2929,PRESS-001,2024-03-21 11:28:30,2024-03-21 13:04:31,RUNNING,,,OP001,,2026-01-30 00:43:53
2930,PRESS-001,2024-03-21 13:05:31,2024-03-21 14:06:48,RUNNING,,,OP010,,2026-01-30 00:43:53
2931,PRESS-001,2024-03-21 14:08:48,2024-03-21 16:40:27,RUNNING,,,OP003,,2026-01-30 00:43:53
2932,PRESS-001,2024-03-21 16:43:27,2024-03-21 19:19:58,RUNNING,,,OP002,,2026-01-30 00:43:53
2933,PRESS-001,2024-03-21 19:29:58,2024-03-21 22:01:56,RUNNING,,,OP003,,2026-01-30 00:43:53
2934,PRESS-002,2024-03-21 08:00:00,2024-03-21 10:20:48,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
2935,PRESS-002,2024-03-21 10:27:48,2024-03-21 12:49:06,RUNNING,,,OP003,,2026-01-30 00:43:53
2936,PRESS-002,2024-03-21 12:57:06,2024-03-21 14:33:56,RUNNING,,,OP010,,2026-01-30 00:43:53
2937,PRESS-002,2024-03-21 14:35:56,2024-03-21 17:49:38,RUNNING,,,OP001,,2026-01-30 00:43:53
2938,PRESS-002,2024-03-21 17:53:38,2024-03-21 21:23:34,RUNNING,,,OP003,,2026-01-30 00:43:53
2939,PRESS-002,2024-03-21 21:27:34,2024-03-21 21:42:10,IDLE,전공정 대기,기타,OP005,,2026-01-30 00:43:53
2940,PRESS-002,2024-03-21 21:46:10,2024-03-21 23:25:12,RUNNING,,,OP005,,2026-01-30 00:43:53
2941,ASM-001,2024-03-21 08:00:00,2024-03-21 11:34:51,RUNNING,,,OP002,,2026-01-30 00:43:53
2942,ASM-001,2024-03-21 11:38:51,2024-03-21 14:48:27,RUNNING,,,OP010,,2026-01-30 00:43:53
2943,ASM-001,2024-03-21 14:56:27,2024-03-21 15:31:30,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
2944,ASM-001,2024-03-21 15:41:30,2024-03-21 16:55:29,RUNNING,,,OP002,,2026-01-30 00:43:53
2945,ASM-001,2024-03-21 16:57:29,2024-03-21 17:54:08,IDLE,자재 대기,자재대기,OP003,,2026-01-30 00:43:53
2946,ASM-001,2024-03-21 17:59:08,2024-03-21 19:16:38,RUNNING,,,OP002,,2026-01-30 00:43:53
2947,ASM-001,2024-03-21 19:22:38,2024-03-21 23:17:24,RUNNING,,,OP002,,2026-01-30 00:43:53
2948,ASM-001,2024-03-21 23:23:24,2024-03-21 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
2949,INJ-001,2024-03-22 08:00:00,2024-03-22 09:24:58,SETUP,조정 작업,계획정지,OP010,,2026-01-30 00:43:53
2950,INJ-001,2024-03-22 09:28:58,2024-03-22 13:07:25,RUNNING,,,OP001,,2026-01-30 00:43:53
2951,INJ-001,2024-03-22 13:15:25,2024-03-22 14:30:55,RUNNING,,,OP001,,2026-01-30 00:43:53
2952,INJ-001,2024-03-22 14:34:55,2024-03-22 16:23:31,RUNNING,,,OP003,,2026-01-30 00:43:53
2953,INJ-001,2024-03-22 16:33:31,2024-03-22 18:12:18,RUNNING,,,OP002,,2026-01-30 00:43:53
2954,INJ-001,2024-03-22 18:19:18,2024-03-22 19:26:00,RUNNING,,,OP001,,2026-01-30 00:43:53
2955,INJ-002,2024-03-22 08:00:00,2024-03-22 10:43:49,RUNNING,,,OP001,,2026-01-30 00:43:53
2956,INJ-002,2024-03-22 10:44:49,2024-03-22 13:52:35,RUNNING,,,OP003,,2026-01-30 00:43:53
2957,INJ-002,2024-03-22 14:00:35,2024-03-22 15:04:59,RUNNING,,,OP003,,2026-01-30 00:43:53
2958,INJ-002,2024-03-22 15:09:59,2024-03-22 16:39:41,SETUP,시운전,계획정지,OP001,,2026-01-30 00:43:53
2959,INJ-002,2024-03-22 16:40:41,2024-03-22 17:30:42,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
2960,INJ-002,2024-03-22 17:31:42,2024-03-22 20:19:21,RUNNING,,,OP001,,2026-01-30 00:43:53
2961,INJ-002,2024-03-22 20:27:21,2024-03-22 21:22:38,IDLE,전공정 대기,기타,OP006,,2026-01-30 00:43:53
2962,INJ-002,2024-03-22 21:31:38,2024-03-22 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
2963,PRESS-001,2024-03-22 08:00:00,2024-03-22 10:06:58,RUNNING,,,OP010,,2026-01-30 00:43:53
2964,PRESS-001,2024-03-22 10:12:58,2024-03-22 10:56:55,SETUP,시운전,계획정지,OP010,,2026-01-30 00:43:53
2965,PRESS-001,2024-03-22 11:03:55,2024-03-22 14:43:10,RUNNING,,,OP003,,2026-01-30 00:43:53
2966,PRESS-001,2024-03-22 14:49:10,2024-03-22 15:43:53,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
2967,PRESS-001,2024-03-22 15:49:53,2024-03-22 18:37:40,RUNNING,,,OP002,,2026-01-30 00:43:53
2968,PRESS-001,2024-03-22 18:46:40,2024-03-22 22:19:52,RUNNING,,,OP002,,2026-01-30 00:43:53
2969,PRESS-001,2024-03-22 22:29:52,2024-03-22 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
2970,PRESS-002,2024-03-22 08:00:00,2024-03-22 08:36:56,IDLE,휴식,계획정지,OP001,,2026-01-30 00:43:53
2971,PRESS-002,2024-03-22 08:46:56,2024-03-22 12:00:05,RUNNING,,,OP002,,2026-01-30 00:43:53
2972,PRESS-002,2024-03-22 12:06:05,2024-03-22 15:17:49,RUNNING,,,OP003,,2026-01-30 00:43:53
2973,PRESS-002,2024-03-22 15:23:49,2024-03-22 17:57:58,RUNNING,,,OP010,,2026-01-30 00:43:53
2974,PRESS-002,2024-03-22 18:04:58,2024-03-22 21:19:57,RUNNING,,,OP003,,2026-01-30 00:43:53
2975,PRESS-002,2024-03-22 21:21:57,2024-03-22 23:43:36,RUNNING,,,OP006,,2026-01-30 00:43:53
2976,ASM-001,2024-03-22 08:00:00,2024-03-22 08:55:57,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
2977,ASM-001,2024-03-22 09:00:57,2024-03-22 10:55:28,RUNNING,,,OP010,,2026-01-30 00:43:53
2978,ASM-001,2024-03-22 10:59:28,2024-03-22 14:50:45,RUNNING,,,OP001,,2026-01-30 00:43:53
2979,ASM-001,2024-03-22 14:54:45,2024-03-22 16:47:59,RUNNING,,,OP001,,2026-01-30 00:43:53
2980,ASM-001,2024-03-22 16:51:59,2024-03-22 18:04:03,RUNNING,,,OP001,,2026-01-30 00:43:53
2981,ASM-001,2024-03-22 18:12:03,2024-03-22 18:24:33,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
2982,INJ-001,2024-03-23 08:00:00,2024-03-23 09:37:31,RUNNING,,,OP003,,2026-01-30 00:43:53
2983,INJ-001,2024-03-23 09:44:31,2024-03-23 12:38:51,RUNNING,,,OP010,,2026-01-30 00:43:53
2984,INJ-001,2024-03-23 12:48:51,2024-03-23 16:44:43,RUNNING,,,OP010,,2026-01-30 00:43:53
2985,INJ-001,2024-03-23 16:52:43,2024-03-23 18:38:45,RUNNING,,,OP001,,2026-01-30 00:43:53
2986,INJ-001,2024-03-23 18:46:45,2024-03-23 20:24:48,MAINTENANCE,오일 교환,계획정지,OP009,,2026-01-30 00:43:53
2987,INJ-001,2024-03-23 20:34:48,2024-03-23 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
2988,INJ-002,2024-03-23 08:00:00,2024-03-23 11:16:37,RUNNING,,,OP010,,2026-01-30 00:43:53
2989,INJ-002,2024-03-23 11:18:37,2024-03-23 12:33:33,RUNNING,,,OP001,,2026-01-30 00:43:53
2990,INJ-002,2024-03-23 12:35:33,2024-03-23 14:19:00,RUNNING,,,OP003,,2026-01-30 00:43:53
2991,INJ-002,2024-03-23 14:27:00,2024-03-23 17:06:29,RUNNING,,,OP003,,2026-01-30 00:43:53
2992,INJ-002,2024-03-23 17:14:29,2024-03-23 18:31:34,RUNNING,,,OP010,,2026-01-30 00:43:53
2993,INJ-002,2024-03-23 18:34:34,2024-03-23 22:22:58,RUNNING,,,OP001,,2026-01-30 00:43:53
2994,PRESS-001,2024-03-23 08:00:00,2024-03-23 09:49:27,RUNNING,,,OP010,,2026-01-30 00:43:53
2995,PRESS-001,2024-03-23 09:59:27,2024-03-23 11:45:01,RUNNING,,,OP001,,2026-01-30 00:43:53
2996,PRESS-001,2024-03-23 11:47:01,2024-03-23 13:18:20,RUNNING,,,OP010,,2026-01-30 00:43:53
2997,PRESS-001,2024-03-23 13:26:20,2024-03-23 14:33:30,RUNNING,,,OP002,,2026-01-30 00:43:53
2998,PRESS-001,2024-03-23 14:43:30,2024-03-23 17:47:07,RUNNING,,,OP001,,2026-01-30 00:43:53
2999,PRESS-001,2024-03-23 17:49:07,2024-03-23 19:33:57,RUNNING,,,OP010,,2026-01-30 00:43:53
3000,PRESS-002,2024-03-23 08:00:00,2024-03-23 09:21:00,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
3001,PRESS-002,2024-03-23 09:31:00,2024-03-23 09:56:19,SETUP,시운전,계획정지,OP001,,2026-01-30 00:43:53
3002,PRESS-002,2024-03-23 09:59:19,2024-03-23 12:18:10,RUNNING,,,OP001,,2026-01-30 00:43:53
3003,PRESS-002,2024-03-23 12:24:10,2024-03-23 13:06:39,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:53
3004,PRESS-002,2024-03-23 13:08:39,2024-03-23 14:58:51,RUNNING,,,OP001,,2026-01-30 00:43:53
3005,PRESS-002,2024-03-23 15:07:51,2024-03-23 17:49:31,BREAKDOWN,모터 고장,고장정지,OP009,,2026-01-30 00:43:53
3006,PRESS-002,2024-03-23 17:55:31,2024-03-23 21:38:42,RUNNING,,,OP002,,2026-01-30 00:43:53
3007,ASM-001,2024-03-23 08:00:00,2024-03-23 10:42:40,RUNNING,,,OP001,,2026-01-30 00:43:53
3008,ASM-001,2024-03-23 10:46:40,2024-03-23 13:27:00,RUNNING,,,OP003,,2026-01-30 00:43:53
3009,ASM-001,2024-03-23 13:35:00,2024-03-23 16:19:47,RUNNING,,,OP002,,2026-01-30 00:43:53
3010,ASM-001,2024-03-23 16:21:47,2024-03-23 17:58:13,RUNNING,,,OP002,,2026-01-30 00:43:53
3011,ASM-001,2024-03-23 18:03:13,2024-03-23 19:05:14,RUNNING,,,OP010,,2026-01-30 00:43:53
3012,ASM-001,2024-03-23 19:06:14,2024-03-23 20:26:32,RUNNING,,,OP001,,2026-01-30 00:43:53
3013,INJ-001,2024-03-24 08:00:00,2024-03-24 11:38:28,RUNNING,,,OP003,,2026-01-30 00:43:53
3014,INJ-001,2024-03-24 11:41:28,2024-03-24 15:16:22,RUNNING,,,OP002,,2026-01-30 00:43:53
3015,INJ-001,2024-03-24 15:20:22,2024-03-24 17:46:27,RUNNING,,,OP010,,2026-01-30 00:43:53
3016,INJ-001,2024-03-24 17:50:27,2024-03-24 20:30:00,RUNNING,,,OP010,,2026-01-30 00:43:53
3017,INJ-001,2024-03-24 20:39:00,2024-03-24 23:18:11,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
3018,INJ-001,2024-03-24 23:20:11,2024-03-24 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
3019,INJ-002,2024-03-24 08:00:00,2024-03-24 08:31:30,IDLE,작업 지시 대기,기타,OP003,,2026-01-30 00:43:53
3020,INJ-002,2024-03-24 08:38:30,2024-03-24 11:59:01,RUNNING,,,OP003,,2026-01-30 00:43:53
3021,INJ-002,2024-03-24 12:00:01,2024-03-24 14:10:21,RUNNING,,,OP003,,2026-01-30 00:43:53
3022,INJ-002,2024-03-24 14:20:21,2024-03-24 16:15:42,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
3023,INJ-002,2024-03-24 16:24:42,2024-03-24 17:05:27,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:53
3024,INJ-002,2024-03-24 17:10:27,2024-03-24 19:28:20,RUNNING,,,OP001,,2026-01-30 00:43:53
3025,INJ-002,2024-03-24 19:29:20,2024-03-24 22:36:09,RUNNING,,,OP001,,2026-01-30 00:43:53
3026,INJ-002,2024-03-24 22:39:09,2024-03-24 23:51:16,BREAKDOWN,센서 오류,고장정지,OP009,,2026-01-30 00:43:53
3027,INJ-002,2024-03-24 23:57:16,2024-03-24 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
3028,PRESS-001,2024-03-24 08:00:00,2024-03-24 11:16:20,RUNNING,,,OP010,,2026-01-30 00:43:53
3029,PRESS-001,2024-03-24 11:26:20,2024-03-24 13:50:48,RUNNING,,,OP002,,2026-01-30 00:43:53
3030,PRESS-001,2024-03-24 13:52:48,2024-03-24 16:28:42,RUNNING,,,OP003,,2026-01-30 00:43:53
3031,PRESS-001,2024-03-24 16:38:42,2024-03-24 19:31:56,RUNNING,,,OP003,,2026-01-30 00:43:53
3032,PRESS-001,2024-03-24 19:36:56,2024-03-24 20:33:26,IDLE,작업 지시 대기,기타,OP003,,2026-01-30 00:43:53
3033,PRESS-001,2024-03-24 20:39:26,2024-03-24 21:00:38,IDLE,전공정 대기,기타,OP005,,2026-01-30 00:43:53
3034,PRESS-001,2024-03-24 21:06:38,2024-03-24 22:56:46,RUNNING,,,OP005,,2026-01-30 00:43:53
3035,PRESS-001,2024-03-24 23:06:46,2024-03-24 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
3036,PRESS-002,2024-03-24 08:00:00,2024-03-24 08:46:12,IDLE,작업 지시 대기,기타,OP003,,2026-01-30 00:43:53
3037,PRESS-002,2024-03-24 08:55:12,2024-03-24 11:39:55,RUNNING,,,OP010,,2026-01-30 00:43:53
3038,PRESS-002,2024-03-24 11:42:55,2024-03-24 14:37:52,RUNNING,,,OP003,,2026-01-30 00:43:53
3039,PRESS-002,2024-03-24 14:41:52,2024-03-24 16:14:49,RUNNING,,,OP003,,2026-01-30 00:43:53
3040,PRESS-002,2024-03-24 16:22:49,2024-03-24 18:50:00,RUNNING,,,OP010,,2026-01-30 00:43:53
3041,PRESS-002,2024-03-24 18:55:00,2024-03-24 19:19:13,IDLE,전공정 대기,기타,OP002,,2026-01-30 00:43:53
3042,PRESS-002,2024-03-24 19:21:13,2024-03-24 22:47:35,RUNNING,,,OP010,,2026-01-30 00:43:53
3043,ASM-001,2024-03-24 08:00:00,2024-03-24 11:47:00,RUNNING,,,OP003,,2026-01-30 00:43:53
3044,ASM-001,2024-03-24 11:55:00,2024-03-24 12:16:33,IDLE,휴식,계획정지,OP010,,2026-01-30 00:43:53
3045,ASM-001,2024-03-24 12:17:33,2024-03-24 12:52:25,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
3046,ASM-001,2024-03-24 12:59:25,2024-03-24 14:32:01,RUNNING,,,OP002,,2026-01-30 00:43:53
3047,ASM-001,2024-03-24 14:38:01,2024-03-24 15:03:20,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
3048,ASM-001,2024-03-24 15:12:20,2024-03-24 18:33:26,RUNNING,,,OP002,,2026-01-30 00:43:53
3049,INJ-001,2024-03-25 08:00:00,2024-03-25 09:01:46,RUNNING,,,OP001,,2026-01-30 00:43:53
3050,INJ-001,2024-03-25 09:07:46,2024-03-25 09:31:19,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
3051,INJ-001,2024-03-25 09:35:19,2024-03-25 13:22:20,RUNNING,,,OP003,,2026-01-30 00:43:53
3052,INJ-001,2024-03-25 13:28:20,2024-03-25 15:52:41,BREAKDOWN,기계 파손,고장정지,OP009,,2026-01-30 00:43:53
3053,INJ-001,2024-03-25 15:55:41,2024-03-25 16:53:30,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
3054,INJ-001,2024-03-25 16:55:30,2024-03-25 20:21:13,RUNNING,,,OP003,,2026-01-30 00:43:53
3055,INJ-001,2024-03-25 20:23:13,2024-03-25 22:03:00,RUNNING,,,OP005,,2026-01-30 00:43:53
3056,INJ-002,2024-03-25 08:00:00,2024-03-25 11:45:10,RUNNING,,,OP002,,2026-01-30 00:43:53
3057,INJ-002,2024-03-25 11:50:10,2024-03-25 14:50:58,RUNNING,,,OP002,,2026-01-30 00:43:53
3058,INJ-002,2024-03-25 14:57:58,2024-03-25 17:18:17,RUNNING,,,OP010,,2026-01-30 00:43:53
3059,INJ-002,2024-03-25 17:22:17,2024-03-25 19:35:49,RUNNING,,,OP001,,2026-01-30 00:43:53
3060,INJ-002,2024-03-25 19:43:49,2024-03-25 23:16:55,RUNNING,,,OP010,,2026-01-30 00:43:53
3061,INJ-002,2024-03-25 23:23:55,2024-03-25 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
3062,PRESS-001,2024-03-25 08:00:00,2024-03-25 08:35:57,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:53
3063,PRESS-001,2024-03-25 08:45:57,2024-03-25 11:35:07,RUNNING,,,OP010,,2026-01-30 00:43:53
3064,PRESS-001,2024-03-25 11:41:07,2024-03-25 14:29:18,RUNNING,,,OP001,,2026-01-30 00:43:53
3065,PRESS-001,2024-03-25 14:36:18,2024-03-25 16:13:35,RUNNING,,,OP010,,2026-01-30 00:43:53
3066,PRESS-001,2024-03-25 16:19:35,2024-03-25 18:04:21,RUNNING,,,OP003,,2026-01-30 00:43:53
3067,PRESS-001,2024-03-25 18:09:21,2024-03-25 18:54:19,IDLE,점심시간,계획정지,OP001,,2026-01-30 00:43:53
3068,PRESS-001,2024-03-25 19:04:19,2024-03-25 21:25:43,RUNNING,,,OP001,,2026-01-30 00:43:53
3069,PRESS-001,2024-03-25 21:26:43,2024-03-25 23:31:26,RUNNING,,,OP005,,2026-01-30 00:43:53
3070,PRESS-001,2024-03-25 23:32:26,2024-03-25 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
3071,PRESS-002,2024-03-25 08:00:00,2024-03-25 09:41:08,RUNNING,,,OP003,,2026-01-30 00:43:53
3072,PRESS-002,2024-03-25 09:47:08,2024-03-25 11:06:51,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
3073,PRESS-002,2024-03-25 11:16:51,2024-03-25 14:49:07,RUNNING,,,OP002,,2026-01-30 00:43:53
3074,PRESS-002,2024-03-25 14:56:07,2024-03-25 16:12:19,RUNNING,,,OP002,,2026-01-30 00:43:53
3075,PRESS-002,2024-03-25 16:15:19,2024-03-25 18:00:23,RUNNING,,,OP001,,2026-01-30 00:43:53
3076,PRESS-002,2024-03-25 18:09:23,2024-03-25 19:02:35,IDLE,전공정 대기,기타,OP002,,2026-01-30 00:43:53
3077,ASM-001,2024-03-25 08:00:00,2024-03-25 09:29:59,RUNNING,,,OP003,,2026-01-30 00:43:53
3078,ASM-001,2024-03-25 09:31:59,2024-03-25 12:23:45,RUNNING,,,OP001,,2026-01-30 00:43:53
3079,ASM-001,2024-03-25 12:33:45,2024-03-25 14:25:38,RUNNING,,,OP002,,2026-01-30 00:43:53
3080,ASM-001,2024-03-25 14:33:38,2024-03-25 15:14:34,IDLE,자재 대기,자재대기,OP002,,2026-01-30 00:43:53
3081,ASM-001,2024-03-25 15:16:34,2024-03-25 17:05:00,RUNNING,,,OP001,,2026-01-30 00:43:53
3082,ASM-001,2024-03-25 17:08:00,2024-03-25 19:47:37,RUNNING,,,OP010,,2026-01-30 00:43:53
3083,ASM-001,2024-03-25 19:53:37,2024-03-25 21:08:16,SETUP,제품 변경,계획정지,OP002,,2026-01-30 00:43:53
3084,INJ-001,2024-03-26 08:00:00,2024-03-26 08:30:54,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
3085,INJ-001,2024-03-26 08:33:54,2024-03-26 12:06:16,RUNNING,,,OP002,,2026-01-30 00:43:53
3086,INJ-001,2024-03-26 12:10:16,2024-03-26 12:44:28,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:53
3087,INJ-001,2024-03-26 12:52:28,2024-03-26 16:00:53,RUNNING,,,OP001,,2026-01-30 00:43:53
3088,INJ-001,2024-03-26 16:03:53,2024-03-26 17:15:57,RUNNING,,,OP001,,2026-01-30 00:43:53
3089,INJ-001,2024-03-26 17:22:57,2024-03-26 19:45:54,RUNNING,,,OP003,,2026-01-30 00:43:53
3090,INJ-001,2024-03-26 19:53:54,2024-03-26 22:32:57,RUNNING,,,OP010,,2026-01-30 00:43:53
3091,INJ-002,2024-03-26 08:00:00,2024-03-26 11:21:32,RUNNING,,,OP003,,2026-01-30 00:43:53
3092,INJ-002,2024-03-26 11:31:32,2024-03-26 11:51:33,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
3093,INJ-002,2024-03-26 11:59:33,2024-03-26 13:36:48,RUNNING,,,OP001,,2026-01-30 00:43:53
3094,INJ-002,2024-03-26 13:46:48,2024-03-26 14:17:09,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
3095,INJ-002,2024-03-26 14:22:09,2024-03-26 16:49:51,RUNNING,,,OP003,,2026-01-30 00:43:53
3096,INJ-002,2024-03-26 16:50:51,2024-03-26 19:11:51,RUNNING,,,OP002,,2026-01-30 00:43:53
3097,INJ-002,2024-03-26 19:21:51,2024-03-26 19:45:35,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
3098,INJ-002,2024-03-26 19:46:35,2024-03-26 20:17:45,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
3099,INJ-002,2024-03-26 20:25:45,2024-03-26 22:49:08,RUNNING,,,OP004,,2026-01-30 00:43:53
3100,INJ-002,2024-03-26 22:56:08,2024-03-26 23:59:59,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
3101,PRESS-001,2024-03-26 08:00:00,2024-03-26 11:39:40,RUNNING,,,OP010,,2026-01-30 00:43:53
3102,PRESS-001,2024-03-26 11:46:40,2024-03-26 13:50:31,RUNNING,,,OP003,,2026-01-30 00:43:53
3103,PRESS-001,2024-03-26 13:59:31,2024-03-26 17:47:38,RUNNING,,,OP001,,2026-01-30 00:43:53
3104,PRESS-001,2024-03-26 17:55:38,2024-03-26 19:30:28,RUNNING,,,OP003,,2026-01-30 00:43:53
3105,PRESS-001,2024-03-26 19:39:28,2024-03-26 21:05:44,RUNNING,,,OP001,,2026-01-30 00:43:53
3106,PRESS-001,2024-03-26 21:14:44,2024-03-26 23:46:27,RUNNING,,,OP004,,2026-01-30 00:43:53
3107,PRESS-001,2024-03-26 23:55:27,2024-03-26 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
3108,PRESS-002,2024-03-26 08:00:00,2024-03-26 09:51:17,RUNNING,,,OP003,,2026-01-30 00:43:53
3109,PRESS-002,2024-03-26 09:52:17,2024-03-26 10:25:05,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
3110,PRESS-002,2024-03-26 10:34:05,2024-03-26 14:33:50,RUNNING,,,OP001,,2026-01-30 00:43:53
3111,PRESS-002,2024-03-26 14:36:50,2024-03-26 14:55:45,IDLE,점심시간,계획정지,OP003,,2026-01-30 00:43:53
3112,PRESS-002,2024-03-26 14:59:45,2024-03-26 16:49:23,RUNNING,,,OP010,,2026-01-30 00:43:53
3113,PRESS-002,2024-03-26 16:53:23,2024-03-26 17:55:34,RUNNING,,,OP003,,2026-01-30 00:43:53
3114,PRESS-002,2024-03-26 17:58:34,2024-03-26 20:13:44,RUNNING,,,OP002,,2026-01-30 00:43:53
3115,PRESS-002,2024-03-26 20:16:44,2024-03-26 22:02:39,RUNNING,,,OP006,,2026-01-30 00:43:53
3116,PRESS-002,2024-03-26 22:06:39,2024-03-26 23:36:04,RUNNING,,,OP004,,2026-01-30 00:43:53
3117,ASM-001,2024-03-26 08:00:00,2024-03-26 08:56:23,IDLE,자재 대기,자재대기,OP002,,2026-01-30 00:43:53
3118,ASM-001,2024-03-26 09:04:23,2024-03-26 12:30:29,RUNNING,,,OP010,,2026-01-30 00:43:53
3119,ASM-001,2024-03-26 12:36:29,2024-03-26 16:09:36,RUNNING,,,OP003,,2026-01-30 00:43:53
3120,ASM-001,2024-03-26 16:14:36,2024-03-26 19:08:16,RUNNING,,,OP003,,2026-01-30 00:43:53
3121,ASM-001,2024-03-26 19:14:16,2024-03-26 22:39:23,RUNNING,,,OP003,,2026-01-30 00:43:53
3122,ASM-001,2024-03-26 22:43:23,2024-03-26 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
3123,INJ-001,2024-03-27 08:00:00,2024-03-27 09:26:33,SETUP,시운전,계획정지,OP001,,2026-01-30 00:43:53
3124,INJ-001,2024-03-27 09:31:33,2024-03-27 10:50:21,SETUP,제품 변경,계획정지,OP002,,2026-01-30 00:43:53
3125,INJ-001,2024-03-27 10:54:21,2024-03-27 12:02:33,SETUP,제품 변경,계획정지,OP001,,2026-01-30 00:43:53
3126,INJ-001,2024-03-27 12:11:33,2024-03-27 14:27:02,RUNNING,,,OP010,,2026-01-30 00:43:53
3127,INJ-001,2024-03-27 14:33:02,2024-03-27 16:02:16,RUNNING,,,OP002,,2026-01-30 00:43:53
3128,INJ-001,2024-03-27 16:10:16,2024-03-27 16:43:11,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:53
3129,INJ-001,2024-03-27 16:50:11,2024-03-27 20:46:17,RUNNING,,,OP010,,2026-01-30 00:43:53
3130,INJ-001,2024-03-27 20:52:17,2024-03-27 23:34:09,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
3131,INJ-002,2024-03-27 08:00:00,2024-03-27 10:17:25,RUNNING,,,OP010,,2026-01-30 00:43:53
3132,INJ-002,2024-03-27 10:21:25,2024-03-27 12:21:55,RUNNING,,,OP002,,2026-01-30 00:43:53
3133,INJ-002,2024-03-27 12:31:55,2024-03-27 16:05:29,RUNNING,,,OP010,,2026-01-30 00:43:53
3134,INJ-002,2024-03-27 16:07:29,2024-03-27 17:34:30,RUNNING,,,OP001,,2026-01-30 00:43:53
3135,INJ-002,2024-03-27 17:41:30,2024-03-27 21:29:41,RUNNING,,,OP001,,2026-01-30 00:43:53
3136,INJ-002,2024-03-27 21:32:41,2024-03-27 22:22:42,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
3137,INJ-002,2024-03-27 22:28:42,2024-03-27 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
3138,PRESS-001,2024-03-27 08:00:00,2024-03-27 09:59:25,RUNNING,,,OP003,,2026-01-30 00:43:53
3139,PRESS-001,2024-03-27 10:00:25,2024-03-27 11:17:34,SETUP,금형 교체,계획정지,OP001,,2026-01-30 00:43:53
3140,PRESS-001,2024-03-27 11:21:34,2024-03-27 11:46:24,IDLE,점심시간,계획정지,OP001,,2026-01-30 00:43:53
3141,PRESS-001,2024-03-27 11:51:24,2024-03-27 15:21:07,RUNNING,,,OP001,,2026-01-30 00:43:53
3142,PRESS-001,2024-03-27 15:26:07,2024-03-27 18:15:14,RUNNING,,,OP010,,2026-01-30 00:43:53
3143,PRESS-001,2024-03-27 18:20:14,2024-03-27 20:49:35,RUNNING,,,OP001,,2026-01-30 00:43:53
